oxygen_umol_kg;salinity;temperature;day;month;year;hour
247.55219;38.2525;13.8857;9;Mar;2023;15:30:53
247.73545;38.2500;13.8498;9;Mar;2023;16:00:53
247.63128;38.2501;13.8707;9;Mar;2023;16:30:53
247.56616;38.2502;13.8837;9;Mar;2023;17:00:53
247.58936;38.2509;13.8788;9;Mar;2023;17:30:53
247.67806;38.2501;13.8613;9;Mar;2023;18:00:53
247.71931;38.2487;13.8535;9;Mar;2023;18:30:53
247.81204;38.2478;13.8353;9;Mar;2023;19:00:53
247.86767;38.2474;13.8243;9;Mar;2023;19:30:53
247.91978;38.2474;13.8139;9;Mar;2023;20:00:53
247.92109;38.2477;13.8135;9;Mar;2023;20:30:53
248.06514;38.2489;13.7843;9;Mar;2023;21:00:53
247.96877;38.2489;13.8036;9;Mar;2023;21:30:53
247.92758;38.2478;13.8122;9;Mar;2023;22:00:53
247.95183;38.2485;13.8071;9;Mar;2023;22:30:53
248.00621;38.2482;13.7963;9;Mar;2023;23:00:53
247.99750;38.2494;13.7977;9;Mar;2023;23:30:53
248.02581;38.2494;13.7920;10;Mar;2023;00:00:53
248.01828;38.2493;13.7935;10;Mar;2023;00:30:53
248.13975;38.2501;13.7690;10;Mar;2023;01:00:53
248.07302;38.2490;13.7827;10;Mar;2023;01:30:53
248.05753;38.2490;13.7858;10;Mar;2023;02:00:53
248.11029;38.2494;13.7751;10;Mar;2023;02:30:53
248.11624;38.2490;13.7741;10;Mar;2023;03:00:53
248.15542;38.2498;13.7660;10;Mar;2023;03:30:53
248.15216;38.2504;13.7664;10;Mar;2023;04:00:53
248.05861;38.2492;13.7855;10;Mar;2023;04:30:53
248.15786;38.2499;13.7655;10;Mar;2023;05:00:53
248.16362;38.2497;13.7644;10;Mar;2023;05:30:53
248.23470;38.2504;13.7500;10;Mar;2023;06:00:53
248.29670;38.2515;13.7372;10;Mar;2023;06:30:53
248.26136;38.2501;13.7447;10;Mar;2023;07:00:53
248.24320;38.2508;13.7481;10;Mar;2023;07:30:53
248.23164;38.2501;13.7507;10;Mar;2023;08:00:53
248.22108;38.2498;13.7529;10;Mar;2023;08:30:53
248.15066;38.2504;13.7667;10;Mar;2023;09:00:53
248.10304;38.2496;13.7765;10;Mar;2023;09:30:53
248.01732;38.2514;13.7930;10;Mar;2023;10:00:53
248.09030;38.2510;13.7786;10;Mar;2023;10:30:53
248.10016;38.2512;13.7765;10;Mar;2023;11:00:53
248.13211;38.2500;13.7706;10;Mar;2023;11:30:53
248.13542;38.2490;13.7703;10;Mar;2023;12:00:53
248.16905;38.2489;13.7636;10;Mar;2023;12:30:53
248.09990;38.2495;13.7772;10;Mar;2023;13:00:53
248.12089;38.2484;13.7734;10;Mar;2023;13:30:53
248.13929;38.2493;13.7694;10;Mar;2023;14:00:53
248.18769;38.2499;13.7595;10;Mar;2023;14:30:53
248.23717;38.2507;13.7494;10;Mar;2023;15:00:53
248.26980;38.2502;13.7430;10;Mar;2023;15:30:53
247.79140;38.2587;13.8357;10;Mar;2023;16:00:53
247.69994;38.2580;13.8542;10;Mar;2023;16:30:53
247.67046;38.2587;13.8599;10;Mar;2023;17:00:53
247.79008;38.2584;13.8360;10;Mar;2023;17:30:53
247.88647;38.2579;13.8169;10;Mar;2023;18:00:53
247.96859;38.2578;13.8005;10;Mar;2023;18:30:53
248.17822;38.2562;13.7592;10;Mar;2023;19:00:53
248.21299;38.2553;13.7526;10;Mar;2023;19:30:53
248.22414;38.2557;13.7502;10;Mar;2023;20:00:53
248.30780;38.2555;13.7336;10;Mar;2023;20:30:53
248.31518;38.2561;13.7319;10;Mar;2023;21:00:53
248.41611;38.2562;13.7118;10;Mar;2023;21:30:53
248.47562;38.2559;13.7001;10;Mar;2023;22:00:53
248.49487;38.2530;13.6972;10;Mar;2023;22:30:53
248.59564;38.2525;13.6773;10;Mar;2023;23:00:53
248.63910;38.2523;13.6688;10;Mar;2023;23:30:53
248.60183;38.2521;13.6762;11;Mar;2023;00:00:53
248.64623;38.2520;13.6675;11;Mar;2023;00:30:53
248.67119;38.2527;13.6623;11;Mar;2023;01:00:53
248.63168;38.2547;13.6694;11;Mar;2023;01:30:53
248.38860;38.2578;13.7167;11;Mar;2023;02:00:53
248.37975;38.2574;13.7186;11;Mar;2023;02:30:53
248.38892;38.2576;13.7167;11;Mar;2023;03:00:53
248.38189;38.2570;13.7184;11;Mar;2023;03:30:53
248.37562;38.2568;13.7197;11;Mar;2023;04:00:53
248.41380;38.2554;13.7126;11;Mar;2023;04:30:53
248.45402;38.2569;13.7040;11;Mar;2023;05:00:53
248.51122;38.2575;13.6924;11;Mar;2023;05:30:53
248.48094;38.2583;13.6982;11;Mar;2023;06:00:53
248.51366;38.2567;13.6922;11;Mar;2023;06:30:53
248.53526;38.2566;13.6880;11;Mar;2023;07:00:53
248.57417;38.2536;13.6812;11;Mar;2023;07:30:53
248.58927;38.2541;13.6781;11;Mar;2023;08:00:53
248.62851;38.2535;13.6705;11;Mar;2023;08:30:53
248.60870;38.2533;13.6745;11;Mar;2023;09:00:53
248.56953;38.2527;13.6825;11;Mar;2023;09:30:53
248.47779;38.2525;13.7008;11;Mar;2023;10:00:53
248.34677;38.2524;13.7269;11;Mar;2023;10:30:53
247.95866;38.2524;13.8044;11;Mar;2023;11:00:53
247.51188;38.2547;13.8931;11;Mar;2023;11:30:53
247.63638;38.2525;13.8688;11;Mar;2023;12:00:53
247.67017;38.2522;13.8622;11;Mar;2023;12:30:53
247.31920;38.2525;13.9325;11;Mar;2023;13:00:53
248.23466;38.2573;13.7476;11;Mar;2023;13:30:53
248.15789;38.2524;13.7646;11;Mar;2023;14:00:53
248.06790;38.2535;13.7822;11;Mar;2023;14:30:53
247.59270;38.2569;13.8761;11;Mar;2023;15:00:53
247.27050;38.2555;13.9412;11;Mar;2023;15:30:53
247.90054;38.2547;13.8152;11;Mar;2023;16:00:53
248.36931;38.2523;13.7225;11;Mar;2023;16:30:53
248.33364;38.2527;13.7294;11;Mar;2023;17:00:53
248.12862;38.2405;13.7745;11;Mar;2023;17:30:53
248.17631;38.2346;13.7670;11;Mar;2023;18:00:53
248.18825;38.2333;13.7651;11;Mar;2023;18:30:53
248.17525;38.2314;13.7684;11;Mar;2023;19:00:53
248.03243;38.2387;13.7944;11;Mar;2023;19:30:53
247.86730;38.2388;13.8273;11;Mar;2023;20:00:53
248.06641;38.2310;13.7902;11;Mar;2023;20:30:53
248.11201;38.2298;13.7815;11;Mar;2023;21:00:53
248.07206;38.2262;13.7907;11;Mar;2023;21:30:53
248.07896;38.2237;13.7902;11;Mar;2023;22:00:53
248.01244;38.2218;13.8042;11;Mar;2023;22:30:53
248.01879;38.2217;13.8029;11;Mar;2023;23:00:53
248.02281;38.2215;13.8022;11;Mar;2023;23:30:53
248.09034;38.2224;13.7884;12;Mar;2023;00:00:53
248.03700;38.2221;13.7991;12;Mar;2023;00:30:53
248.07396;38.2227;13.7916;12;Mar;2023;01:00:53
248.07950;38.2218;13.7907;12;Mar;2023;01:30:53
248.14685;38.2230;13.7769;12;Mar;2023;02:00:53
248.12461;38.2235;13.7812;12;Mar;2023;02:30:53
248.13253;38.2247;13.7792;12;Mar;2023;03:00:53
248.08545;38.2261;13.7881;12;Mar;2023;03:30:53
248.08648;38.2268;13.7876;12;Mar;2023;04:00:53
248.05102;38.2262;13.7949;12;Mar;2023;04:30:53
248.11036;38.2264;13.7830;12;Mar;2023;05:00:53
248.15744;38.2259;13.7738;12;Mar;2023;05:30:53
248.11166;38.2259;13.7829;12;Mar;2023;06:00:53
248.13094;38.2265;13.7789;12;Mar;2023;06:30:53
248.14248;38.2271;13.7764;12;Mar;2023;07:00:53
248.09770;38.2276;13.7851;12;Mar;2023;07:30:53
248.06387;38.2271;13.7921;12;Mar;2023;08:00:53
247.99312;38.2270;13.8062;12;Mar;2023;08:30:53
247.65356;38.2244;13.8751;12;Mar;2023;09:00:53
247.42569;38.2313;13.9184;12;Mar;2023;09:30:53
246.55580;38.2315;14.0935;12;Mar;2023;10:00:53
246.97505;38.2322;14.0087;12;Mar;2023;10:30:52
246.78536;38.2288;14.0481;12;Mar;2023;11:00:52
245.54859;38.2327;14.2974;12;Mar;2023;11:30:52
246.85192;38.2329;14.0333;12;Mar;2023;12:00:52
247.13319;38.2295;13.9778;12;Mar;2023;12:30:52
246.22282;38.2294;14.1616;12;Mar;2023;13:00:52
245.99412;38.2352;14.2060;12;Mar;2023;13:30:52
243.35342;38.2365;14.7469;12;Mar;2023;14:00:52
246.80168;38.2305;14.0442;12;Mar;2023;14:30:50
246.74402;38.2313;14.0556;12;Mar;2023;15:00:52
245.91072;38.2440;14.2199;12;Mar;2023;15:30:52
245.54216;38.2360;14.2976;12;Mar;2023;16:00:52
246.47103;38.2335;14.1100;12;Mar;2023;16:30:52
246.98046;38.2314;14.0078;12;Mar;2023;17:00:52
246.93115;38.2298;14.0184;12;Mar;2023;17:30:52
247.09955;38.2299;13.9844;12;Mar;2023;18:00:52
247.26624;38.2299;13.9509;12;Mar;2023;18:30:52
247.29961;38.2292;13.9444;12;Mar;2023;19:00:53
247.43847;38.2288;13.9167;12;Mar;2023;19:30:53
247.48516;38.2283;13.9075;12;Mar;2023;20:00:53
247.53813;38.2280;13.8970;12;Mar;2023;20:30:53
247.55762;38.2278;13.8931;12;Mar;2023;21:00:53
246.82533;38.2311;14.0392;12;Mar;2023;21:30:53
246.09375;38.2357;14.1856;12;Mar;2023;22:00:52
246.05610;38.2351;14.1934;12;Mar;2023;22:30:52
246.51385;38.2337;14.1012;12;Mar;2023;23:00:52
246.69582;38.2335;14.0645;12;Mar;2023;23:30:52
246.87079;38.2333;14.0293;13;Mar;2023;00:00:52
246.89059;38.2323;14.0257;13;Mar;2023;00:30:52
246.91004;38.2320;14.0219;13;Mar;2023;01:00:52
246.97332;38.2315;14.0093;13;Mar;2023;01:30:52
246.29641;38.2208;14.1497;13;Mar;2023;02:00:52
246.32087;38.2223;14.1442;13;Mar;2023;02:30:52
246.46637;38.2249;14.1138;13;Mar;2023;03:00:52
246.82150;38.2310;14.0400;13;Mar;2023;03:30:52
246.92696;38.2303;14.0190;13;Mar;2023;04:00:52
247.07381;38.2292;13.9898;13;Mar;2023;04:30:52
247.29919;38.2279;13.9450;13;Mar;2023;05:00:52
247.34097;38.2286;13.9363;13;Mar;2023;05:30:53
247.40518;38.2286;13.9234;13;Mar;2023;06:00:53
247.47968;38.2287;13.9085;13;Mar;2023;06:30:53
247.48902;38.2286;13.9066;13;Mar;2023;07:00:53
247.43348;38.2287;13.9177;13;Mar;2023;07:30:53
247.48516;38.2283;13.9075;13;Mar;2023;08:00:53
247.56365;38.2279;13.8919;13;Mar;2023;08:30:53
247.53525;38.2288;13.8973;13;Mar;2023;09:00:53
247.54330;38.2308;13.8950;13;Mar;2023;09:30:53
247.32004;38.2276;13.9409;13;Mar;2023;10:00:53
246.60058;38.2254;14.0866;13;Mar;2023;10:30:53
245.96767;38.2268;14.2142;13;Mar;2023;11:00:52
246.60590;38.2331;14.0828;13;Mar;2023;11:30:52
246.77609;38.2264;14.0508;13;Mar;2023;12:00:52
246.58469;38.2263;14.0895;13;Mar;2023;12:30:52
246.34817;38.2221;14.1387;13;Mar;2023;13:00:52
245.54510;38.2247;14.3009;13;Mar;2023;13:30:52
245.09319;38.2199;14.3947;13;Mar;2023;14:00:52
245.15345;38.2146;14.3843;13;Mar;2023;14:30:51
245.35364;38.2177;14.3423;13;Mar;2023;15:00:51
245.34787;38.2203;14.3426;13;Mar;2023;15:30:52
244.56019;38.2191;14.5041;13;Mar;2023;16:00:52
245.13173;38.2224;14.3860;13;Mar;2023;16:30:51
245.78164;38.2212;14.2540;13;Mar;2023;17:00:51
244.66124;38.2196;14.4833;13;Mar;2023;17:30:52
243.93490;38.2218;14.6319;13;Mar;2023;18:00:51
244.27190;38.2217;14.5625;13;Mar;2023;18:30:51
244.34007;38.2212;14.5486;13;Mar;2023;19:00:51
244.36470;38.2213;14.5435;13;Mar;2023;19:30:51
244.43411;38.2212;14.5293;13;Mar;2023;20:00:51
244.59281;38.2207;14.4969;13;Mar;2023;20:30:51
244.56773;38.2213;14.5019;13;Mar;2023;21:00:51
244.65494;38.2209;14.4841;13;Mar;2023;21:30:51
244.72978;38.2201;14.4690;13;Mar;2023;22:00:51
244.67650;38.2200;14.4800;13;Mar;2023;22:30:51
244.34622;38.2233;14.5467;13;Mar;2023;23:00:51
244.24868;38.2229;14.5668;13;Mar;2023;23:30:51
244.34735;38.2219;14.5469;14;Mar;2023;00:00:51
244.31159;38.2231;14.5538;14;Mar;2023;00:30:51
244.46736;38.2213;14.5225;14;Mar;2023;01:00:51
244.38167;38.2223;14.5397;14;Mar;2023;01:30:51
244.60286;38.2192;14.4954;14;Mar;2023;02:00:51
244.59599;38.1968;14.5045;14;Mar;2023;02:30:51
245.00118;38.1984;14.4210;14;Mar;2023;03:00:51
244.90958;38.2003;14.4391;14;Mar;2023;03:30:51
244.73542;38.1956;14.4763;14;Mar;2023;04:00:51
244.84576;38.2104;14.4486;14;Mar;2023;04:30:51
245.02001;38.2081;14.4138;14;Mar;2023;05:00:51
245.18586;38.2055;14.3808;14;Mar;2023;05:30:51
245.47101;38.2025;14.3236;14;Mar;2023;06:00:51
245.48893;38.2042;14.3194;14;Mar;2023;06:30:52
245.67519;38.2074;14.2803;14;Mar;2023;07:00:52
245.51317;38.2109;14.3121;14;Mar;2023;07:30:52
245.40373;38.2114;14.3343;14;Mar;2023;08:00:52
245.36356;38.2121;14.3422;14;Mar;2023;08:30:52
245.36127;38.2128;14.3424;14;Mar;2023;09:00:52
245.43595;38.2138;14.3269;14;Mar;2023;09:30:52
245.42597;38.2147;14.3286;14;Mar;2023;10:00:52
245.40796;38.2157;14.3319;14;Mar;2023;10:30:52
245.23167;38.2168;14.3675;14;Mar;2023;11:00:52
245.29413;38.2172;14.3546;14;Mar;2023;11:30:51
245.39022;38.2176;14.3349;14;Mar;2023;12:00:51
245.41277;38.2181;14.3301;14;Mar;2023;12:30:52
245.30595;38.2163;14.3525;14;Mar;2023;13:00:52
245.26553;38.2150;14.3612;14;Mar;2023;13:30:51
245.31223;38.2141;14.3520;14;Mar;2023;14:00:51
245.26333;38.2130;14.3624;14;Mar;2023;14:30:51
245.10290;38.2120;14.3955;14;Mar;2023;15:00:51
245.14773;38.2122;14.3862;14;Mar;2023;15:30:51
245.33031;38.2129;14.3487;14;Mar;2023;16:00:51
245.51937;38.2134;14.3100;14;Mar;2023;16:30:52
245.74277;38.2137;14.2644;14;Mar;2023;17:00:52
246.14562;38.2147;14.1823;14;Mar;2023;17:30:52
246.36930;38.2141;14.1372;14;Mar;2023;18:00:52
246.56679;38.2157;14.0967;14;Mar;2023;18:30:52
246.58075;38.2129;14.0948;14;Mar;2023;19:00:52
246.70409;38.2137;14.0697;14;Mar;2023;19:30:52
246.70149;38.2161;14.0694;14;Mar;2023;20:00:52
246.76790;38.2152;14.0563;14;Mar;2023;20:30:52
246.87717;38.2123;14.0353;14;Mar;2023;21:00:52
246.96862;38.2139;14.0163;14;Mar;2023;21:30:52
247.18776;38.2155;13.9716;14;Mar;2023;22:00:52
247.36987;38.2156;13.9350;14;Mar;2023;22:30:53
247.49803;38.2182;13.9084;14;Mar;2023;23:00:53
247.47089;38.2204;13.9131;14;Mar;2023;23:30:53
247.62263;38.2224;13.8819;15;Mar;2023;00:00:53
247.69749;38.2231;13.8667;15;Mar;2023;00:30:53
247.81703;38.2227;13.8429;15;Mar;2023;01:00:53
247.98141;38.2199;13.8110;15;Mar;2023;01:30:53
248.02672;38.2191;13.8022;15;Mar;2023;02:00:53
247.96003;38.2168;13.8163;15;Mar;2023;02:30:53
247.99463;38.2171;13.8093;15;Mar;2023;03:00:53
248.00776;38.2168;13.8068;15;Mar;2023;03:30:53
248.00329;38.2170;13.8076;15;Mar;2023;04:00:53
247.69919;38.2176;13.8683;15;Mar;2023;04:30:53
247.74363;38.2173;13.8595;15;Mar;2023;05:00:53
247.73754;38.2183;13.8603;15;Mar;2023;05:30:53
247.71425;38.2179;13.8652;15;Mar;2023;06:00:53
247.81016;38.2125;13.8478;15;Mar;2023;06:30:53
247.69470;38.2155;13.8699;15;Mar;2023;07:00:53
247.64185;38.2159;13.8803;15;Mar;2023;07:30:53
247.60187;38.2151;13.8886;15;Mar;2023;08:00:53
247.39608;38.2162;13.9295;15;Mar;2023;08:30:53
247.24049;38.2182;13.9601;15;Mar;2023;09:00:53
246.82709;38.2186;14.0432;15;Mar;2023;09:30:53
246.93449;38.2155;14.0226;15;Mar;2023;10:00:52
246.89318;38.2141;14.0314;15;Mar;2023;10:30:52
246.58594;38.2164;14.0926;15;Mar;2023;11:00:52
246.29009;38.2175;14.1521;15;Mar;2023;11:30:52
246.98258;38.2153;14.0130;15;Mar;2023;12:00:52
246.99704;38.2155;14.0100;15;Mar;2023;12:30:52
247.16684;38.2154;13.9759;15;Mar;2023;13:00:52
247.28008;38.2166;13.9527;15;Mar;2023;13:30:52
247.24328;38.2161;13.9602;15;Mar;2023;14:00:53
246.98420;38.2167;14.0122;15;Mar;2023;14:30:53
247.00974;38.2169;14.0070;15;Mar;2023;15:00:52
246.69952;38.2182;14.0691;15;Mar;2023;15:30:52
246.37963;38.2206;14.1329;15;Mar;2023;16:00:52
246.46529;38.2212;14.1153;15;Mar;2023;16:30:52
247.14673;38.2153;13.9799;15;Mar;2023;17:00:52
247.19292;38.2153;13.9707;15;Mar;2023;17:30:52
247.19640;38.2154;13.9699;15;Mar;2023;18:00:53
247.09362;38.2152;13.9907;15;Mar;2023;18:30:53
247.00279;38.2154;14.0089;15;Mar;2023;19:00:52
246.87831;38.2157;14.0339;15;Mar;2023;19:30:52
246.84984;38.2159;14.0395;15;Mar;2023;20:00:52
246.86788;38.2168;14.0356;15;Mar;2023;20:30:52
246.84701;38.2169;14.0397;15;Mar;2023;21:00:52
246.85311;38.2168;14.0385;15;Mar;2023;21:30:52
246.88059;38.2170;14.0330;15;Mar;2023;22:00:52
246.94015;38.2163;14.0212;15;Mar;2023;22:30:52
246.99340;38.2165;14.0104;15;Mar;2023;23:00:52
246.97797;38.2160;14.0137;15;Mar;2023;23:30:52
246.98916;38.2160;14.0114;16;Mar;2023;00:00:52
247.03330;38.2170;14.0022;16;Mar;2023;00:30:52
246.98988;38.2162;14.0112;16;Mar;2023;01:00:52
247.01299;38.2163;14.0065;16;Mar;2023;01:30:52
246.99864;38.2154;14.0097;16;Mar;2023;02:00:52
247.03174;38.2159;14.0029;16;Mar;2023;02:30:52
247.03205;38.2164;14.0026;16;Mar;2023;03:00:52
247.06501;38.2168;13.9959;16;Mar;2023;03:30:52
247.16348;38.2167;13.9761;16;Mar;2023;04:00:52
247.15982;38.2163;13.9770;16;Mar;2023;04:30:52
247.15767;38.2158;13.9776;16;Mar;2023;05:00:52
247.28479;38.2165;13.9518;16;Mar;2023;05:30:52
247.37554;38.2179;13.9331;16;Mar;2023;06:00:53
247.38389;38.2188;13.9311;16;Mar;2023;06:30:53
247.43701;38.2180;13.9207;16;Mar;2023;07:00:53
247.44949;38.2180;13.9182;16;Mar;2023;07:30:53
247.44414;38.2171;13.9196;16;Mar;2023;08:00:53
247.46495;38.2172;13.9154;16;Mar;2023;08:30:53
247.29099;38.2206;13.9491;16;Mar;2023;09:00:53
247.10210;38.2206;13.9871;16;Mar;2023;09:30:53
246.93670;38.2220;14.0199;16;Mar;2023;10:00:52
246.93445;38.2203;14.0210;16;Mar;2023;10:30:52
247.16498;38.2182;13.9753;16;Mar;2023;11:00:52
246.81651;38.2203;14.0447;16;Mar;2023;11:30:52
246.29739;38.2130;14.1521;16;Mar;2023;12:00:52
246.56103;38.2130;14.0988;16;Mar;2023;12:30:52
246.52375;38.2149;14.1057;16;Mar;2023;13:00:52
246.25595;38.2148;14.1599;16;Mar;2023;13:30:52
246.08540;38.2105;14.1960;16;Mar;2023;14:00:52
245.94171;38.2107;14.2251;16;Mar;2023;14:30:52
245.92465;38.2100;14.2287;16;Mar;2023;15:00:52
245.96057;38.2112;14.2211;16;Mar;2023;15:30:52
246.32746;38.2115;14.1466;16;Mar;2023;16:00:52
245.58812;38.2199;14.2938;16;Mar;2023;16:30:52
245.43531;38.2212;14.3245;16;Mar;2023;17:00:52
246.30874;38.2201;14.1474;16;Mar;2023;17:30:52
246.50191;38.2106;14.1116;16;Mar;2023;18:00:52
246.67116;38.2079;14.0783;16;Mar;2023;18:30:52
246.82451;38.2078;14.0474;16;Mar;2023;19:00:52
246.85121;38.2067;14.0424;16;Mar;2023;19:30:52
246.89970;38.2053;14.0331;16;Mar;2023;20:00:52
246.98180;38.2062;14.0163;16;Mar;2023;20:30:52
246.96171;38.2048;14.0208;16;Mar;2023;21:00:52
246.99491;38.2059;14.0137;16;Mar;2023;21:30:52
246.99686;38.2058;14.0134;16;Mar;2023;22:00:52
247.07658;38.2055;13.9974;16;Mar;2023;22:30:52
246.98687;38.2048;14.0157;16;Mar;2023;23:00:52
247.09528;38.1976;13.9964;16;Mar;2023;23:30:52
247.03669;38.2016;14.0068;17;Mar;2023;00:00:52
247.04175;38.2014;14.0058;17;Mar;2023;00:30:52
247.01029;38.2025;14.0118;17;Mar;2023;01:00:52
247.03588;38.2023;14.0067;17;Mar;2023;01:30:52
247.04588;38.2027;14.0046;17;Mar;2023;02:00:52
247.07238;38.2017;13.9996;17;Mar;2023;02:30:52
247.07774;38.2027;13.9982;17;Mar;2023;03:00:52
247.09796;38.2021;13.9943;17;Mar;2023;03:30:52
247.04534;38.2015;14.0051;17;Mar;2023;04:00:52
247.06778;38.2018;14.0005;17;Mar;2023;04:30:52
247.12184;38.2020;13.9895;17;Mar;2023;05:00:52
247.06723;38.2012;14.0008;17;Mar;2023;05:30:52
247.08396;38.2012;13.9974;17;Mar;2023;06:00:52
247.16046;38.2023;13.9817;17;Mar;2023;06:30:52
247.07406;38.2014;13.9994;17;Mar;2023;07:00:52
247.08353;38.2021;13.9972;17;Mar;2023;07:30:52
247.09099;38.2025;13.9956;17;Mar;2023;08:00:52
246.93444;38.2032;14.0268;17;Mar;2023;08:30:52
246.67899;38.2057;14.0775;17;Mar;2023;09:00:52
246.52859;38.2025;14.1090;17;Mar;2023;09:30:52
246.55173;38.2057;14.1032;17;Mar;2023;10:00:52
246.06804;38.2068;14.2008;17;Mar;2023;10:30:52
245.64749;38.2058;14.2865;17;Mar;2023;11:00:52
245.51225;38.2084;14.3132;17;Mar;2023;11:30:52
245.24683;38.2109;14.3664;17;Mar;2023;12:00:52
245.85362;38.2058;14.2446;17;Mar;2023;12:30:51
245.99637;38.2056;14.2157;17;Mar;2023;13:00:52
245.94631;38.2054;14.2260;17;Mar;2023;13:30:52
245.90036;38.2049;14.2354;17;Mar;2023;14:00:52
246.06322;38.2035;14.2029;17;Mar;2023;14:30:52
246.15085;38.2043;14.1848;17;Mar;2023;15:00:52
246.23173;38.2046;14.1683;17;Mar;2023;15:30:52
245.76988;38.2041;14.2623;17;Mar;2023;16:00:52
245.98586;38.2041;14.2184;17;Mar;2023;16:30:52
245.98217;38.2041;14.2191;17;Mar;2023;17:00:52
246.09726;38.2038;14.1959;17;Mar;2023;17:30:52
245.90823;38.2031;14.2345;17;Mar;2023;18:00:52
245.98833;38.2044;14.2178;17;Mar;2023;18:30:52
246.04274;38.2038;14.2069;17;Mar;2023;19:00:52
246.13399;38.2048;14.1881;17;Mar;2023;19:30:52
245.91317;38.2090;14.2314;17;Mar;2023;20:00:52
246.01635;38.2071;14.2111;17;Mar;2023;20:30:52
246.05436;38.2063;14.2037;17;Mar;2023;21:00:52
246.08740;38.2061;14.1971;17;Mar;2023;21:30:52
246.14823;38.2058;14.1848;17;Mar;2023;22:00:52
246.16759;38.2058;14.1809;17;Mar;2023;22:30:52
246.20568;38.2060;14.1731;17;Mar;2023;23:00:52
246.23361;38.2055;14.1677;17;Mar;2023;23:30:52
246.33509;38.2055;14.1471;18;Mar;2023;00:00:52
246.27700;38.2057;14.1588;18;Mar;2023;00:30:52
246.33182;38.2046;14.1481;18;Mar;2023;01:00:52
246.32367;38.2048;14.1497;18;Mar;2023;01:30:52
246.33871;38.2051;14.1465;18;Mar;2023;02:00:52
246.36605;38.2051;14.1410;18;Mar;2023;02:30:52
246.37302;38.2047;14.1397;18;Mar;2023;03:00:52
246.46934;38.2069;14.1195;18;Mar;2023;03:30:52
246.41087;38.2049;14.1320;18;Mar;2023;04:00:52
246.43090;38.2047;14.1280;18;Mar;2023;04:30:52
246.45082;38.2051;14.1238;18;Mar;2023;05:00:52
246.53135;38.2052;14.1075;18;Mar;2023;05:30:52
246.56566;38.2055;14.1005;18;Mar;2023;06:00:52
246.57727;38.2052;14.0982;18;Mar;2023;06:30:52
246.50450;38.2054;14.1129;18;Mar;2023;07:00:52
246.48064;38.2055;14.1177;18;Mar;2023;07:30:52
246.44270;38.2062;14.1251;18;Mar;2023;08:00:52
246.33602;38.2069;14.1464;18;Mar;2023;08:30:52
246.24882;38.2074;14.1639;18;Mar;2023;09:00:52
246.19426;38.2060;14.1755;18;Mar;2023;09:30:52
245.40698;38.2077;14.3349;18;Mar;2023;10:00:52
245.68111;38.2070;14.2793;18;Mar;2023;10:30:52
245.21335;38.2079;14.3743;18;Mar;2023;11:00:52
245.31150;38.2082;14.3542;18;Mar;2023;11:30:51
245.28020;38.2076;14.3608;18;Mar;2023;12:00:51
245.21638;38.2074;14.3739;18;Mar;2023;12:30:51
244.49783;38.2123;14.5193;18;Mar;2023;13:00:51
244.39768;38.2110;14.5403;18;Mar;2023;13:30:51
243.94362;38.2142;14.6327;18;Mar;2023;14:00:51
244.15059;38.2125;14.5906;18;Mar;2023;14:30:51
244.10035;38.2112;14.6014;18;Mar;2023;15:00:51
244.41199;38.2107;14.5375;18;Mar;2023;15:30:51
244.54893;38.2113;14.5092;18;Mar;2023;16:00:51
244.68647;38.2106;14.4812;18;Mar;2023;16:30:51
244.59753;38.2104;14.4995;18;Mar;2023;17:00:51
244.81942;38.2079;14.4549;18;Mar;2023;17:30:51
245.00633;38.2100;14.4159;18;Mar;2023;18:00:51
244.96031;38.2107;14.4251;18;Mar;2023;18:30:51
245.42783;38.2090;14.3302;18;Mar;2023;19:00:51
245.83489;38.2055;14.2485;18;Mar;2023;19:30:52
246.15728;38.2068;14.1827;18;Mar;2023;20:00:52
246.09071;38.2078;14.1958;18;Mar;2023;20:30:52
246.06975;38.2080;14.2000;18;Mar;2023;21:00:52
246.11398;38.2111;14.1899;18;Mar;2023;21:30:52
246.62180;38.2080;14.0883;18;Mar;2023;22:00:52
246.83507;38.2075;14.0454;18;Mar;2023;22:30:52
246.72477;38.2090;14.0671;18;Mar;2023;23:00:52
246.59525;38.2086;14.0934;18;Mar;2023;23:30:52
246.53851;38.2080;14.1051;19;Mar;2023;00:00:52
246.52182;38.2082;14.1084;19;Mar;2023;00:30:52
246.50820;38.2088;14.1109;19;Mar;2023;01:00:52
246.57438;38.2087;14.0976;19;Mar;2023;01:30:52
246.59016;38.2085;14.0945;19;Mar;2023;02:00:52
246.51179;38.2082;14.1104;19;Mar;2023;02:30:52
246.57745;38.2084;14.0971;19;Mar;2023;03:00:52
246.58027;38.2080;14.0966;19;Mar;2023;03:30:52
246.65085;38.2079;14.0824;19;Mar;2023;04:00:52
246.62926;38.2077;14.0869;19;Mar;2023;04:30:52
246.66123;38.2085;14.0801;19;Mar;2023;05:00:52
246.65651;38.2065;14.0818;19;Mar;2023;05:30:52
246.55339;38.2073;14.1023;19;Mar;2023;06:00:52
246.51200;38.2075;14.1106;19;Mar;2023;06:30:52
246.48083;38.2079;14.1168;19;Mar;2023;07:00:52
246.45429;38.2072;14.1224;19;Mar;2023;07:30:52
