Sampling date	Depth water [m]	CSC flag	Sal	Temp [°C]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	pH	AT [µmol/kg]	DIC [µmol/kg]	Omega Cal	Omega Arg	pCO2water_SST_wet [µatm]	fCO2water_SST_wet [µatm]
2014-02-05T00:00:00	1	15	37.86000	14.1100	2042.0	210.0		2561.7	2265.2	4.9	3.2	350.7	349.4
2014-02-05T00:00:00	50	15	38.01000	14.4400	2043.7	209.3		2562.1	2266.5	4.8	3.1	358.2	356.9
2014-02-11T00:00:00	1	15	37.80000	13.9200	2051.1	204.4		2557.0	2269.1	4.8	3.1	359.9	358.6
2014-02-11T00:00:00	50	15	37.88000	14.1900	2039.3	208.4		2555.6	2261.0	4.8	3.1	353.2	352.0
2014-02-18T00:00:00	1	15	37.09000	13.5000	2054.8	207.2		2566.4	2275.3	4.9	3.1	344.5	343.2
2014-02-18T00:00:00	50	15	37.84000	14.2300	2054.6	207.8		2568.7	2276.0	4.8	3.1	360.0	358.7
2014-02-25T00:00:00	1	15	37.48000	13.8700	2047.5	212.9		2573.5	2273.4	5.0	3.2	341.2	339.9
2014-02-25T00:00:00	50	15	37.79000	14.2200	2043.9	214.1		2573.2	2271.0	5.0	3.2	345.3	344.0
2014-03-04T00:00:00	1	15	37.61000	13.9000	2038.3	211.2		2560.8	2262.6	4.9	3.2	342.4	341.1
2014-03-04T00:00:00	50	15	37.87000	14.3000	2034.1	212.2		2559.5	2259.3	4.9	3.2	346.8	345.5
2014-03-11T00:00:00	1	15	37.53000	14.1500	2049.3	211.9		2572.8	2274.4	5.0	3.2	348.2	346.9
2014-03-11T00:00:00	50	15	37.82000	14.2700	2039.6	210.4		2560.6	2263.3	4.9	3.1	350.8	349.5
2014-03-19T00:00:00	1	15	37.64000	14.9800	2032.2	217.0		2568.1	2262.0	5.1	3.3	348.0	346.7
2014-03-19T00:00:00	50	15	37.82000	14.3600	2031.9	212.8		2558.6	2257.6	4.9	3.2	345.7	344.4
2014-03-25T00:00:00	1	15	37.52000	14.4200	2053.7	208.1		2567.8	2275.4	4.9	3.1	360.4	359.1
2014-03-25T00:00:00	50	15	38.01000	14.3400	2045.9	206.3		2557.0	2265.8	4.8	3.1	362.6	361.3
2014-04-01T00:00:00	1	15	37.78000	14.7900	2040.6	211.4		2563.3	2265.3	4.9	3.2	358.0	356.7
2014-04-01T00:00:00	50	15	37.93000	14.3800	2043.0	208.2		2558.4	2264.6	4.8	3.1	358.4	357.1
2014-04-08T00:00:00	1	15	37.74000	15.4400	2050.1	206.2		2559.4	2270.1	4.8	3.1	381.3	380.0
2014-04-08T00:00:00	50	15	37.83000	14.5200	2030.3	214.1		2560.2	2257.3	5.0	3.2	345.6	344.3
2014-04-15T00:00:00	1	15	37.32000	16.6500	2026.8	219.0		2566.0	2258.7	5.1	3.3	367.3	366.0
2014-04-15T00:00:00	50	15	37.87000	14.5900	2043.1	207.8		2557.4	2264.3	4.8	3.1	362.1	360.8
2014-04-22T00:00:00	1	15	37.61000	15.6600	2045.0	207.1		2556.4	2265.9	4.8	3.1	380.5	379.1
2014-04-22T00:00:00	50	15	37.79000	15.3400	2026.0	213.2		2553.3	2252.3	4.9	3.2	358.4	357.1
2014-04-29T00:00:00	1	15	37.38000	16.3100	2020.4	215.5		2552.0	2248.9	5.1	3.3	365.7	364.4
2014-04-29T00:00:00	50	15	37.94000	14.6200	2035.1	209.8		2554.7	2258.2	4.9	3.1	356.7	355.4
2014-05-06T00:00:00	1	15	37.70000	17.5500	2015.0	215.9		2547.6	2244.1	5.1	3.3	386.2	384.9
2014-05-06T00:00:00	50	15	37.90000	15.0700	2021.7	212.8		2548.6	2247.5	4.9	3.2	353.9	352.6
2014-05-13T00:00:00	1	15	37.77000	16.9000	2010.6	220.7		2555.3	2244.0	5.2	3.3	366.0	364.7
2014-05-13T00:00:00	50	15	37.93000	14.9200	2028.3	210.9		2550.5	2252.4	4.9	3.1	357.3	356.0
2014-05-20T00:00:00	1	15	37.74000	17.7000	2019.5	211.1		2540.5	2244.1	4.9	3.2	399.8	398.4
2014-05-20T00:00:00	50	15	37.82000	17.1300	2009.3	219.5		2551.3	2241.6	5.1	3.3	371.1	369.8
2014-05-27T00:00:00	1	15	37.80000	18.2500	2028.7	211.6		2550.4	2254.2	5.0	3.2	412.9	411.4
2014-05-27T00:00:00	50	15	38.00000	15.4100	2029.3	213.1		2556.6	2255.6	4.9	3.2	362.3	361.0
2014-06-03T00:00:00	1	15	37.73000	19.6200	2020.3	214.8		2549.1	2248.9	5.0	3.3	427.9	426.4
2014-06-03T00:00:00	50	15	38.00000	14.8100	2046.8	204.0		2552.1	2264.7	4.7	3.0	374.8	373.5
2014-06-10T00:00:00	1	15	37.69000	20.3200	1997.8	225.0		2551.1	2235.7	5.3	3.4	411.5	410.1
2014-06-10T00:00:00	50	15	37.96000	15.2600	2023.5	212.5		2549.7	2249.1	4.9	3.2	358.5	357.2
2014-06-17T00:00:00	1	15	37.84000	21.5500	2008.3	222.0		2553.7	2243.8	5.2	3.4	446.0	444.5
2014-06-17T00:00:00	50	15	37.96000	16.0300	2019.4	213.6		2547.8	2246.1	4.9	3.2	367.9	366.6
2014-06-24T00:00:00	1	15	37.75000	23.1400	2005.1	223.5		2553.4	2242.4	5.2	3.5	471.9	470.4
2014-06-24T00:00:00	50	15	37.99000	15.5900	2025.8	210.8		2547.6	2249.9	4.9	3.1	368.0	366.7
2014-07-01T00:00:00	1	15	37.90000	23.1400	2015.3	218.3		2551.2	2247.9	5.1	3.4	489.6	488.0
2014-07-01T00:00:00	50	15	38.01000	16.6500	2023.1	214.3		2552.8	2250.7	5.0	3.2	378.7	377.4
2014-07-08T00:00:00	1	15	37.89000	23.1000	1992.9	227.9		2552.4	2234.2	5.3	3.5	457.7	456.2
2014-07-08T00:00:00	50	15	37.96000	16.4300	2011.4	217.4		2549.0	2241.6	5.0	3.3	364.9	363.6
2014-07-15T00:00:00	1	15	37.91000	23.3700	2001.1	224.0		2550.9	2238.9	5.3	3.5	475.3	473.7
2014-07-15T00:00:00	50	15	37.96000	16.8100	2012.4	218.1		2551.4	2243.4	5.1	3.3	370.4	369.0
2014-07-16T00:00:00	1												
2014-07-22T00:00:00	1	15	37.92000	23.7000	1991.1	231.6		2559.0	2235.9	5.4	3.6	461.7	460.2
2014-07-22T00:00:00	50		37.98000	15.9500									
2014-07-30T00:00:00	1	15	38.06000	23.4500	1988.2	232.2	8.037	2558.5	2233.6	5.4	3.6	455.4	454.0
2014-07-30T00:00:00	50	15	37.95000	16.3100	2002.0	219.9		2546.2	2234.5	5.1	3.3	355.4	354.2
2014-08-05T00:00:00	1	15	38.00000	25.1700	1989.9	233.6		2562.4	2237.0	5.5	3.6	487.5	486.0
2014-08-05T00:00:00	50	15	37.96000	16.3500	2013.6	217.0		2550.3	2243.4	5.0	3.2	365.1	363.8
2014-08-19T00:00:00	1	15	38.00000	24.5400	1992.3	230.0		2556.4	2235.9	5.4	3.6	483.1	481.6
2014-08-19T00:00:00	50	15	37.96000	16.0700	2023.5	212.5		2549.2	2249.2	4.9	3.2	371.9	370.6
2014-08-26T00:00:00	1		38.02000	24.2300				2558.3					
2014-08-26T00:00:00	50	15	37.95000	17.0000	2012.6	215.4		2545.0	2241.1	5.0	3.2	378.3	376.9
2014-09-02T00:00:00	1	15	38.03000	24.0800	1993.8	228.9		2555.4	2236.3	5.4	3.5	477.0	475.5
2014-09-02T00:00:00	50	15	37.96000	17.3400	2004.2	221.0		2550.1	2237.9	5.1	3.3	371.3	370.0
2014-09-09T00:00:00	1	15	38.01000	24.0100	1992.7	233.1		2564.3	2239.1	5.5	3.6	466.4	464.9
2014-09-09T00:00:00	50	15	37.95000	16.2000	2014.8	215.1		2547.0	2242.9	5.0	3.2	366.3	365.0
2014-09-15T00:00:00	1	15	38.18000	23.6900	1995.2	232.2	8.027	2564.9	2240.7	5.4	3.6	464.7	463.2
2014-09-15T00:00:00	50	15	37.95000	15.7800	2018.3	213.9		2547.7	2245.2	5.0	3.2	362.6	361.3
2014-09-23T00:00:00	1	15	38.19600	22.9493	1996.4	232.2		2566.3	2241.7	5.4	3.6	450.8	449.4
2014-09-23T00:00:00	50	15	38.14200	21.6228	1995.3	231.7		2564.8	2239.8	5.4	3.5	425.2	423.8
2014-09-30T00:00:00	1		38.19600										
2014-10-07T00:00:00	1		38.18300	22.9037									
2014-10-07T00:00:00	50	15	38.08800	19.6191	1985.0	237.2		2569.0	2234.3	5.5	3.6	376.3	375.0
2014-10-14T00:00:00	1	15	38.18500	22.7449	1990.1	233.8	8.034	2564.3	2236.9	5.5	3.6	440.8	439.4
2014-10-14T00:00:00	50	15	38.06000	22.2329	1992.7	234.4		2568.5	2240.0	5.4	3.6	429.6	428.2
2014-10-21T00:00:00	1	15	38.09200	22.5526	1991.1	236.2		2570.8	2240.1	5.5	3.6	432.5	431.1
2014-10-21T00:00:00	50	15	38.11500	20.7057	1999.9	231.2		2568.6	2243.9	5.4	3.5	411.1	409.7
2014-10-29T00:00:00	1	15	38.17400	21.4225	1983.0	237.7	8.075	2567.4	2233.1	5.6	3.6	406.6	405.2
2014-10-29T00:00:00	50	15	38.15600	21.0739	1984.6	233.9		2560.2	2231.0	5.4	3.5	406.9	405.6
2014-11-06T00:00:00	1		37.39700	20.0428				2531.4					
2014-11-06T00:00:00	50	15	38.17500	20.3490	1983.2	235.9		2564.1	2231.4	5.5	3.6	390.6	389.2
2014-11-12T00:00:00	1		37.58800	19.6266				2548.8					
2014-11-12T00:00:00	50	15	38.04200	20.0508	1983.9	233.1		2558.0	2229.4	5.4	3.5	389.4	388.1
2014-11-18T00:00:00	1	15	37.88300	19.4709	1997.0	229.6		2562.0	2239.1	5.4	3.5	389.8	388.5
2014-11-18T00:00:00	50	15	37.95700	19.5862	1990.0	229.3		2554.9	2231.8	5.3	3.5	389.6	388.3
2014-11-20T00:00:00	1												
2014-11-25T00:00:00	1		37.60300	18.9621				2533.1					
2014-11-25T00:00:00	50	15	37.97800	18.9714	1982.2	230.3		2550.1	2224.7	5.3	3.5	374.8	373.5
2014-12-02T00:00:00	1	15	37.28100	17.9784	2005.9	211.8	8.122	2528.1	2230.9	5.0	3.2	394.4	393.0
2014-12-02T00:00:00	50	15	37.90800	18.4277	1988.1	227.7		2549.8	2228.1	5.3	3.4	371.8	370.5
2014-12-09T00:00:00	1	15	37.69500	17.7086	2003.7	219.4		2544.9	2235.9	5.1	3.3	378.5	377.2
2014-12-09T00:00:00	50	15	37.86800	18.1443	1987.2	227.7		2549.2	2227.2	5.3	3.4	366.5	365.2
2014-12-16T00:00:00	1	15	37.84000	17.6898	2005.2	221.0		2550.4	2238.9	5.2	3.3	377.1	375.8
2014-12-16T00:00:00	50	15	37.84200	17.6867	2007.4	221.4		2553.7	2241.6	5.1	3.3	376.6	375.3
2014-12-19T00:00:00	1												
2014-12-22T00:00:00	1	15	37.84200	17.4553	2003.8	220.9		2549.0	2237.4	5.2	3.3	372.9	371.6
2014-12-22T00:00:00	50	15	37.84300	17.4541	1995.2	223.6		2547.3	2231.2	5.2	3.4	364.7	363.4
2015-01-06T00:00:00	1	15	37.94300	16.1177	2002.9	221.9	8.125	2551.5	2237.2	5.2	3.3	350.1	348.8
2015-01-06T00:00:00	50	15	37.94500	16.0564	2010.1	217.3		2547.7	2240.2	5.0	3.3	358.5	357.3
2015-01-12T00:00:00	1	15	37.96300	15.7757	2022.7	212.2	8.141	2547.6	2248.1	5.0	3.2	367.8	366.5
2015-01-12T00:00:00	50	15	37.96400	15.8023	2014.0	216.3		2549.3	2243.1	5.0	3.2	357.6	356.3
2015-01-20T00:00:00	1	15	37.97400	15.3806	2027.8	211.5	8.134	2551.1	2252.5	4.9	3.2	364.5	363.2
2015-01-20T00:00:00	50	15	37.97300	15.3975	2024.2	213.0		2551.3	2250.2	4.9	3.2	360.4	359.1
2015-01-27T00:00:00	1	15	37.98600	14.8990	2012.9	217.8	8.141	2552.1	2243.2	5.1	3.3	341.3	340.1
2015-01-27T00:00:00	50	15	37.99900	14.9314	2028.1	211.6		2552.1	2252.8	4.9	3.2	356.7	355.4
2015-02-03T00:00:00	1	15	38.04400	14.4336	2041.1	207.6	8.130	2555.2	2262.2	4.8	3.1	361.0	359.7
2015-02-03T00:00:00	50	15	38.04900	14.4457	2033.8	209.1		2552.1	2256.2	4.8	3.1	355.5	354.2
2015-02-10T00:00:00	1	15	38.06000	13.9688	2043.1	206.9	8.139	2555.9	2263.5	4.8	3.1	355.4	354.1
2015-02-10T00:00:00	50	15	38.01200	13.9810	2041.0	208.0		2556.6	2262.4	4.8	3.1	352.1	350.8
2015-02-17T00:00:00	1	15	37.98800	13.8895	2041.2	206.8		2553.8	2261.4	4.8	3.1	353.1	351.8
2015-02-17T00:00:00	50	15	38.00300	13.8852	2034.4	208.9		2552.5	2256.5	4.8	3.1	346.7	345.5
2015-02-24T00:00:00	1	15	37.90700	13.7401	2040.0	208.2	8.139	2556.0	2261.5	4.9	3.1	347.3	346.1
2015-02-24T00:00:00	50	15	37.96600	13.8564	2036.9	206.5		2549.0	2256.7	4.8	3.1	351.0	349.7
2015-03-03T00:00:00	1	15	38.00500	13.9555	2038.0	211.7	8.141	2562.4	2262.9	4.9	3.2	345.0	343.8
2015-03-03T00:00:00	50	15	38.06700	13.9183	2043.4	206.4		2555.1	2263.2	4.8	3.1	355.1	353.8
2015-03-10T00:00:00	1	15	37.91050	13.7431	2046.7	207.3		2560.0	2267.4	4.8	3.1	351.4	350.1
2015-03-10T00:00:00	50	15	38.02740	13.8679	2043.3	205.8		2553.7	2262.7	4.8	3.1	354.9	353.6
2015-03-17T00:00:00	1	15	38.00730	13.7793	2045.2	207.1	8.140	2558.3	2265.7	4.8	3.1	352.4	351.1
2015-03-17T00:00:00	50	15	38.00950	13.7847	2048.0	204.4		2554.9	2266.1	4.7	3.0	357.5	356.2
2015-03-24T00:00:00	1	15	37.91700	13.9757	2047.9	204.3	8.135	2554.1	2265.9	4.8	3.1	360.7	359.4
2015-03-24T00:00:00	50	15	37.98220	13.7897	2052.1	203.5		2556.6	2269.4	4.7	3.0	360.5	359.1
2015-03-31T00:00:00	1	15	37.90300	14.3393	2050.5	204.4	8.127	2556.5	2268.7	4.8	3.1	367.4	366.1
2015-03-31T00:00:00	50	15	37.97400	13.8616	2048.3	204.5		2555.3	2266.5	4.7	3.0	358.5	357.1
2015-04-07T00:00:00	1	15	37.90800	14.3154	2049.7	204.5		2556.1	2268.0	4.8	3.1	366.5	365.2
2015-04-07T00:00:00	50	15	37.95370	14.1397	2051.8	201.8		2551.9	2267.5	4.7	3.0	369.1	367.8
2015-04-14T00:00:00	1	15	37.76150	15.7993	2035.4	211.0		2556.7	2259.8	4.9	3.2	373.4	372.0
2015-04-14T00:00:00	50	15	37.89280	14.2608	2036.9	205.0		2545.1	2255.5	4.7	3.1	359.5	358.2
2015-04-21T00:00:00	1	15	37.74820	15.9271	2039.5	205.8		2548.1	2259.1	4.8	3.1	386.5	385.1
2015-04-21T00:00:00	50	15	37.88820	14.4471	2035.4	206.2		2546.3	2255.0	4.8	3.1	359.9	358.6
2015-04-28T00:00:00	1	15	37.66800	16.1697	2033.5	208.7		2549.0	2255.8	4.9	3.2	382.5	381.1
2015-04-28T00:00:00	50	15	37.94680	14.7668	2042.0	206.9		2554.4	2262.5	4.8	3.1	366.6	365.3
2015-05-05T00:00:00	1	15	37.70850	16.8934	2025.3	212.4	8.108	2549.5	2251.1	5.0	3.2	385.4	384.0
2015-05-05T00:00:00	50	15	37.93400	14.9025	2040.9	206.4		2552.0	2260.9	4.8	3.1	369.3	367.9
2015-05-11T00:00:00	1												
2015-05-12T00:00:00	1	15	37.60620	18.8919	2027.7	212.7		2551.3	2254.2	5.0	3.2	420.5	419.1
2015-05-12T00:00:00	50	15	37.94510	14.5957	2047.3	203.7		2551.8	2264.8	4.7	3.0	371.6	370.2
2015-05-19T00:00:00	1	15	37.48390	18.5062	2035.7	209.2	8.092	2550.6	2258.9	4.9	3.2	422.7	421.2
2015-05-19T00:00:00	50	15	37.93510	14.5990	2045.0	204.6		2551.7	2263.3	4.7	3.1	369.1	367.8
2015-05-26T00:00:00	1	15	37.80990	19.1051	2008.5	222.1	8.092	2555.5	2243.7	5.2	3.4	400.4	399.1
2015-05-26T00:00:00	50	15	37.91220	15.3745	2031.4	211.3		2554.1	2255.9	4.9	3.2	365.0	363.7
2015-06-01T00:00:00	1												
2015-06-02T00:00:00	1	15	37.76150	20.2363	2030.0	214.3		2557.1	2258.5	5.0	3.3	445.0	443.5
2015-06-02T00:00:00	50	15	37.95570	14.9601	2028.0	208.3		2544.1	2249.6	4.8	3.1	362.4	361.1
2015-06-09T00:00:00	1	15	37.79810	21.5162	2023.5	213.5	8.056	2548.1	2251.3	5.0	3.3	469.8	468.2
2015-06-09T00:00:00	50	15	38.00510	14.5802	2040.0	205.3		2548.8	2259.0	4.8	3.1	366.2	364.9
2015-06-16T00:00:00	1	15	37.77360	22.8561	2005.5	222.4	8.030	2551.3	2241.7	5.2	3.4	469.1	467.6
2015-06-16T00:00:00	50	15	37.97890	14.6451	2045.1	204.8		2552.3	2263.6	4.7	3.1	369.9	368.5
2015-06-22T00:00:00	1	15	37.64940	23.8671	2003.7	225.1	8.014	2555.4	2242.7	5.3	3.5	481.8	480.2
2015-06-22T00:00:00	50	15	37.96260	15.1121	2020.0	212.1		2545.3	2245.1	4.9	3.2	355.7	354.4
2015-06-30T00:00:00	1	15	37.97000	24.2897	2004.1	225.8	8.019	2557.5	2243.8	5.3	3.5	492.5	490.9
2015-06-30T00:00:00	50	15	37.95740	15.7010	2027.6	210.6		2548.7	2251.5	4.9	3.1	370.5	369.2
2015-07-06T00:00:00	1												
2015-07-07T00:00:00	1	15	37.74910	25.4360	2003.9	227.6		2560.9	2245.6	5.4	3.5	510.5	508.8
2015-07-07T00:00:00	50	15	37.98120	14.9022	2031.6	210.5		2552.8	2255.3	4.9	3.1	359.2	357.9
2015-07-15T00:00:00	1	15	38.06800	27.4870	2010.8	223.8		2558.3	2249.6	5.3	3.5	573.3	571.6
2015-07-15T00:00:00	50	15	37.97730	14.7500	2045.7	201.7		2545.5	2261.4	4.7	3.0	377.5	376.1
2015-07-21T00:00:00	1	15	38.11650	27.7832	1993.5	229.9		2556.1	2237.9	5.4	3.6	556.1	554.3
2015-07-21T00:00:00	50	15	37.95290	15.2751	2025.7	210.6		2547.2	2249.5	4.9	3.1	362.8	361.5
2015-07-28T00:00:00	1	15	38.13050	25.9473	1987.6	231.8	8.003	2555.5	2233.1	5.4	3.6	507.8	506.2
2015-07-28T00:00:00	50	15	37.93790	15.2965	2021.5	210.0		2541.6	2244.6	4.9	3.1	362.6	361.2
2015-08-04T00:00:00	1	15	38.20470	26.7917	1993.0	234.2	7.987	2566.1	2241.1	5.5	3.7	524.4	522.8
2015-08-04T00:00:00	50	15	37.96620	15.1202	2024.6	211.3		2547.8	2249.0	4.9	3.2	358.8	357.5
2015-08-11T00:00:00	1	15	38.16100	26.0930	1982.4	235.3		2558.9	2231.2	5.5	3.7	501.0	499.5
2015-08-11T00:00:00	50	15	37.97500	14.9590	2017.5	212.2		2543.4	2242.6	4.9	3.2	352.2	350.9
2015-08-25T00:00:00	1	15	38.22800	24.9421	1986.5	231.6		2554.8	2231.7	5.4	3.6	487.4	485.9
2015-08-25T00:00:00	50	15	37.95100	15.5390	2000.0	217.1		2537.8	2229.6	5.0	3.2	347.2	345.9
2015-09-01T00:00:00	1	15	38.27600	25.7272	1972.6	241.6	8.009	2564.7	2227.1	5.7	3.8	476.9	475.3
2015-09-01T00:00:00	50	15	37.95900	15.3889	2006.7	215.2		2539.8	2234.6	5.0	3.2	350.3	349.1
2015-09-08T00:00:00	1	15	38.27900	24.0309	1975.1	240.8	8.033	2566.1	2228.6	5.6	3.7	446.3	444.9
2015-09-08T00:00:00	50	15	37.96100	15.4562	2011.8	213.3		2540.2	2238.0	4.9	3.2	356.3	355.0
2015-09-15T00:00:00	1	15	38.29100	23.6813	1972.6	241.9		2566.5	2227.0	5.7	3.7	436.7	435.3
2015-09-15T00:00:00	50	15	37.99000	15.5313	2015.5	213.5		2544.3	2241.9	4.9	3.2	358.6	357.3
2015-09-22T00:00:00	1	15	38.28600	23.0692	1983.8	237.3	8.050	2566.6	2233.9	5.5	3.6	438.6	437.2
2015-09-22T00:00:00	50	15	37.97500	17.4822	1997.0	221.9		2545.2	2231.4	5.1	3.3	369.6	368.3
2015-09-29T00:00:00	1	15	38.36800	21.9980	1974.3	241.9	8.075	2569.0	2228.4	5.6	3.7	407.7	406.3
2015-09-29T00:00:00	50	15	38.38000	21.6623	1975.0	242.2		2571.0	2229.4	5.6	3.7	401.0	399.7
2015-10-06T00:00:00	1	15	38.10800	20.6287	1976.5	237.7		2561.5	2226.4	5.6	3.6	389.7	388.4
2015-10-06T00:00:00	50	15	38.33300	19.6093	1991.8	233.1		2566.4	2237.3	5.4	3.5	387.2	385.9
2015-10-13T00:00:00	1	15	38.13300	20.4378	1986.4	234.4	8.096	2563.4	2233.3	5.5	3.6	396.0	394.7
2015-10-13T00:00:00	50	15	38.32500	20.1906	1987.0	234.3		2564.4	2233.7	5.4	3.5	393.1	391.8
2015-10-20T00:00:00	1	15	38.35000	20.1628	1988.2	235.9		2569.1	2236.4	5.5	3.6	391.3	389.9
2015-10-20T00:00:00	50	15	38.34700	20.0986	1992.4	233.5		2567.6	2238.4	5.4	3.5	395.3	394.0
2015-10-27T00:00:00	1	15	38.35200	19.4984	1993.5	235.1	8.098	2572.7	2240.9	5.5	3.6	383.4	382.1
2015-10-27T00:00:00	50	15	38.29500	18.8409	2011.2	228.0		2573.2	2252.0	5.3	3.4	389.9	388.6
2015-11-03T00:00:00	1	15	38.29700	18.4833	1991.2	234.4	8.114	2569.2	2237.7	5.5	3.5	366.5	365.3
2015-11-03T00:00:00	50	15	38.26600	18.1579	1994.7	230.7		2564.3	2237.7	5.3	3.5	367.5	366.3
2015-11-10T00:00:00	1	15	38.19700	18.2446	1998.6	230.8	8.108	2567.8	2241.8	5.4	3.5	370.3	369.0
2015-11-10T00:00:00	50	15	38.22300	18.1547	1999.2	227.1		2559.8	2238.8	5.3	3.4	374.8	373.5
2015-11-17T00:00:00	1	15	38.26100	18.4897	1987.9	233.3	8.099	2563.4	2233.3	5.4	3.5	366.9	365.6
2015-11-17T00:00:00	50	15	38.26000	18.3250	1992.0	234.8		2571.1	2238.8	5.4	3.5	362.9	361.7
2015-11-24T00:00:00	1	15	38.25800	18.0540	1998.0	230.0	8.105	2565.5	2240.3	5.4	3.5	368.7	367.4
2015-11-24T00:00:00	50	15	38.26000	18.0283	1997.2	231.9		2569.5	2241.3	5.4	3.5	364.4	363.2
2015-12-01T00:00:00	1	15	38.22500	16.8903	2007.6	226.7	8.112	2567.5	2246.7	5.3	3.4	358.5	357.2
2015-12-01T00:00:00	50	15	38.24000	16.9087	2001.8	227.7		2564.5	2241.8	5.3	3.4	354.7	353.5
2015-12-08T00:00:00	1	15	38.24400	17.0146	2003.2	230.4	8.113	2571.9	2245.7	5.4	3.5	353.2	352.0
2015-12-08T00:00:00	50	15	38.24600	17.0138	2000.1	229.4		2566.9	2241.7	5.3	3.4	353.1	351.9
2015-12-15T00:00:00	1	15	38.22900	16.4582	2022.2	226.6	8.123	2581.4	2261.4	5.3	3.4	357.0	355.7
2015-12-15T00:00:00	50	15	38.23200	16.4571	2006.7	226.9		2567.5	2245.9	5.2	3.4	350.5	349.2
2015-12-22T00:00:00	1	15	38.21900	16.3679	2002.2	226.9	8.127	2563.0	2241.3	5.3	3.4	348.0	346.7
2015-12-22T00:00:00	50	15	38.22700	16.3398	2003.4	225.6		2561.4	2241.3	5.2	3.4	349.4	348.2
2016-01-05T00:00:00	1	15	38.20900	15.6228	2012.3	220.5	8.128	2557.9	2245.3	5.1	3.3	349.7	348.4
2016-01-05T00:00:00	50	15	38.21100	15.6215	2016.8	219.2		2559.4	2248.7	5.1	3.3	352.8	351.5
2016-01-13T00:00:00	1	15	38.21200	14.7563	2048.0	206.4		2559.3	2268.2	4.8	3.1	372.1	370.8
2016-01-13T00:00:00	50	15	38.35400	13.9913	2110.0	186.4		2572.2	2312.4	4.3	2.8	423.0	421.5
2016-01-19T00:00:00	1	15	38.22100	14.4197	2029.3	213.9	8.123	2559.3	2256.2	5.0	3.2	347.4	346.2
2016-01-19T00:00:00	50	15	38.22200	14.4343	2033.0	212.1		2558.7	2258.2	4.9	3.2	351.2	350.0
2016-01-26T00:00:00	1	15	38.20700	14.2764	2036.3	212.7	8.136	2563.2	2262.1	5.0	3.2	349.3	348.1
2016-01-26T00:00:00	50	15	38.20900	14.2855	2063.0	206.4		2574.2	2283.3	4.8	3.1	369.0	367.6
2016-02-02T00:00:00	1	15	38.14600	14.1871	2070.2	203.4	8.118	2573.6	2287.7	4.7	3.0	375.6	374.3
2016-02-02T00:00:00	50	15	38.19700	14.1199	2073.0	202.0		2573.3	2289.2	4.7	3.0	377.8	376.4
2016-02-09T00:00:00	1	15	38.16200	14.0124	2067.4	204.9	8.134	2574.6	2286.2	4.8	3.1	369.0	367.7
2016-02-09T00:00:00	50	15	38.18400	14.0649	2082.7	200.7		2579.5	2297.8	4.6	3.0	382.8	381.4
2016-02-16T00:00:00	1	15	38.19800	13.8931	2073.3	202.8	8.122	2575.4	2290.3	4.7	3.0	373.3	371.9
2016-02-16T00:00:00	50	15	38.19800	13.8957	2076.4	199.5		2570.8	2290.4	4.6	3.0	379.9	378.5
2016-02-23T00:00:00	1	15	38.16700	13.8273	2079.0	201.8	8.128	2578.5	2295.1	4.7	3.0	375.7	374.3
2016-02-23T00:00:00	50	15	38.18300	13.8340	2070.4	202.3		2571.7	2286.8	4.7	3.0	371.3	369.9
2016-03-01T00:00:00	1	15	37.85100	13.4875	2045.4	209.5	8.154	2564.2	2268.1	4.9	3.1	342.7	341.5
2016-03-01T00:00:00	50	15	37.88800	13.5333	2088.5	193.0		2566.5	2296.4	4.5	2.9	388.4	387.0
2016-03-08T00:00:00	1	15	37.95500	13.4425	2062.0	203.2	8.134	2565.5	2279.1	4.7	3.0	359.1	357.8
2016-03-08T00:00:00	50	15	38.00300	13.5585	2064.6	202.6		2566.7	2281.1	4.7	3.0	362.8	361.4
2016-03-15T00:00:00	1	15	37.91700	13.5680	2084.5	196.8	8.133	2571.6	2295.9	4.6	3.0	380.8	379.4
2016-03-15T00:00:00	50	15	37.92300	13.5527	2066.1	204.1		2571.6	2284.1	4.7	3.0	359.9	358.6
2016-03-22T00:00:00	1	15	37.81600	13.7778	2081.1	197.5	8.136	2569.6	2293.2	4.6	3.0	381.2	379.8
2016-03-22T00:00:00	50	15	37.99800	13.6205	2073.3	205.9		2582.9	2293.1	4.8	3.1	360.9	359.6
2016-03-29T00:00:00	1	15	37.86000	14.1017	2065.6	211.2	8.137	2587.2	2290.3	4.9	3.2	356.6	355.3
2016-03-29T00:00:00	50	15	38.07900	13.7551	2072.9	202.1		2573.4	2289.1	4.7	3.0	370.4	369.1
2016-04-05T00:00:00	1	15	38.00800	14.5130	2066.4	206.8	8.121	2577.5	2287.0	4.8	3.1	372.5	371.2
2016-04-05T00:00:00	50	15	38.09300	14.2770	2065.1	205.1		2572.7	2284.1	4.7	3.1	371.2	369.8
2016-04-08T00:00:00	1												
2016-04-12T00:00:00	1	15	37.95400	15.3076	2052.3	212.1	8.121	2576.2	2277.9	5.0	3.2	371.0	369.6
2016-04-12T00:00:00	50	15	38.14000	14.4443	2069.9	205.1		2577.3	2289.0	4.7	3.1	376.2	374.8
2016-04-19T00:00:00	1	15	37.90100	15.9982	2056.2	212.3	8.127	2579.9	2282.2	5.0	3.2	383.2	381.9
