"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro ad5809933917e603";2023-02-01;14:57:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;DN15;qDN15;DC13;qDC13;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;‰;;‰;;µg/l;
12;2006-05-02;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.846;2;38.235;2;5.81;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;49.800;2;9.600;2;1.670;2;999999;9;999999;9;0.32;2
12;2006-05-02;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.401;2;38.062;2;5.77;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;100.200;2;9.000;2;2.580;2;999999;9;999999;9;0.16;2
12;2006-05-10;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.939;2;38.242;2;5.81;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;46.800;2;9.100;2;2.640;2;999999;9;999999;9;0.23;2
12;2006-05-10;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.033;2;38.146;2;5.81;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;84.900;2;10.900;2;3.020;2;999999;9;999999;9;0.14;2
12;2006-05-16;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.998;2;38.242;2;5.81;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;118.000;2;21.900;2;4.020;2;999999;9;999999;9;999999;9
12;2006-05-16;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.093;2;38.128;2;5.79;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;128.300;2;18.900;2;2.680;2;999999;9;999999;9;0.24;2
12;2006-05-23;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.150;2;38.199;2;5.87;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;119.800;2;22.400;2;2.270;2;999999;9;999999;9;0.49;2
12;2006-05-23;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.484;2;38.065;2;5.70;6;999999;9;999999;9;5.91;2;0.27;2;0.29;2;5.25;2;151.600;2;19.700;2;8.750;2;999999;9;999999;9;0.36;2
12;2006-05-31;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.766;2;38.250;2;5.58;2;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;75.600;2;31.300;2;2.280;2;999999;9;999999;9;0.23;2
12;2006-05-31;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.428;2;38.050;2;5.51;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;154.300;2;19.300;2;2.970;2;999999;9;999999;9;0.20;2
12;2006-06-06;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.043;2;38.233;2;5.65;6;999999;9;999999;9;0.72;2;0.09;2;0.12;2;1.74;2;74.000;2;11.300;2;3.770;2;999999;9;999999;9;0.40;2
12;2006-06-06;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.766;2;38.192;2;5.57;6;999999;9;999999;9;0.65;2;0.00;0;0.08;2;1.93;2;147.300;2;20.800;2;4.970;2;999999;9;999999;9;0.29;2
12;2006-06-13;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.820;2;38.241;2;5.63;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;1;999999;1;2.470;2;999999;9;999999;9;0.55;2
12;2006-06-13;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.303;2;38.192;2;5.54;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;1;999999;1;3.860;2;999999;9;999999;9;0.26;2
12;2006-06-20;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.844;2;38.219;2;5.68;2;999999;9;999999;9;1.53;2;0.18;2;0.13;2;5.36;2;83.600;2;14.500;2;2.520;2;999999;9;999999;9;0.28;2
12;2006-06-20;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.490;2;38.251;2;5.34;3;999999;9;999999;9;0.49;2;0.00;0;0.07;2;1.84;2;145.800;2;24.400;2;2.300;2;999999;9;999999;9;0.16;2
12;2006-06-27;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.891;2;38.208;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;3.960;2;999999;9;999999;9;0.43;2
12;2006-06-27;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.666;2;38.270;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;3.670;2;999999;9;999999;9;0.10;2
12;2006-07-06;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.481;2;38.205;2;999999;9;999999;9;999999;9;0.36;2;0.11;2;0.07;2;2.05;2;999999;9;999999;9;3.800;2;999999;9;999999;9;0.24;2
12;2006-07-06;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.384;2;38.250;2;999999;9;999999;9;999999;9;0.20;2;0.00;0;0.08;2;1.74;2;999999;9;999999;9;3.450;2;999999;9;999999;9;0.21;2
12;2006-07-12;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.929;2;38.201;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;3.590;2;999999;9;999999;9;0.59;2
12;2006-07-12;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.148;2;38.309;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;3.510;2;999999;9;999999;9;0.19;2
12;2006-07-18;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.355;2;38.208;2;999999;9;999999;9;999999;9;0.50;2;0.10;2;0.10;2;2.62;2;49.600;2;6.400;2;3.160;2;999999;9;999999;9;0.59;2
12;2006-07-18;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;26.161;2;38.312;2;999999;9;999999;9;999999;9;0.16;2;0.00;0;0.08;2;2.35;2;125.800;2;999999;9;3.970;2;999999;9;999999;9;0.19;2
12;2006-07-25;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.809;2;38.207;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;2.860;2;999999;9;999999;9;0.15;2
12;2006-07-25;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;27.337;2;38.232;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;2.890;2;999999;9;999999;9;0.22;2
12;2006-08-01;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.353;2;38.194;2;5.97;6;999999;9;999999;9;0.25;2;0.00;0;0.11;2;1.92;2;29.200;2;5.300;2;3.170;2;999999;9;999999;9;0.55;2
12;2006-08-01;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;27.611;2;38.324;2;4.81;6;999999;9;999999;9;0.11;2;0.00;0;0.08;2;1.42;2;51.000;2;6.400;2;3.400;2;999999;9;999999;9;0.19;2
12;2006-08-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.566;2;38.201;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;121.200;2;18.000;2;999999;9;999999;9;999999;9;0.28;2
12;2006-08-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.216;2;38.267;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;268.200;2;68.600;2;999999;9;999999;9;999999;9;0.16;2
12;2006-08-16;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.168;2;38.180;2;999999;1;999999;9;999999;9;0.12;2;0.00;0;0.08;2;2.19;2;142.300;2;21.400;2;999999;9;999999;9;999999;9;0.36;2
12;2006-08-16;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.674;2;38.389;2;5.03;6;999999;9;999999;9;0.20;2;0.00;0;0.08;2;2.72;2;166.300;2;22.700;2;999999;9;999999;9;999999;9;0.18;2
12;2006-08-22;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.067;2;38.194;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;2006-08-22;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.915;2;38.317;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;999999;9;999999;9;999999;9;0.18;2
12;2006-08-30;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.380;2;38.179;2;999999;9;999999;9;999999;9;0.74;2;0.13;2;0.08;2;2.34;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.25;2
12;2006-08-30;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.203;2;38.363;2;999999;9;999999;9;999999;9;0.23;2;0.00;0;0.08;2;2.72;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.16;2
12;2006-09-05;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.419;2;38.190;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;11.100;2;1.800;2;999999;9;999999;9;999999;9;0.39;2
12;2006-09-05;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.313;2;38.413;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;63.400;2;12.300;2;999999;9;999999;9;999999;9;0.25;2
12;2006-09-12;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.079;2;38.191;2;999999;9;999999;9;999999;9;0.42;2;0.04;2;0.09;2;5.02;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.53;2
12;2006-09-12;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.480;2;38.434;2;999999;9;999999;9;999999;9;0.18;2;0.00;0;0.09;2;2.36;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;2006-09-19;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.794;2;38.194;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;68.000;2;6.400;2;999999;9;999999;9;999999;9;0.21;2
12;2006-09-19;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.494;2;38.048;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;999999;9;999999;9;999999;9;0.48;2
12;2006-09-26;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.441;2;999999;9;999999;9;999999;9;999999;9;0.36;2;0.00;0;0.07;2;2.30;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;2006-09-26;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.135;2;999999;9;999999;9;999999;9;999999;9;0.31;2;0.00;0;0.08;2;1.76;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.35;2
12;2006-10-03;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.440;2;38.269;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2006-10-03;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.449;2;38.164;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;2006-10-11;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.398;2;38.270;2;999999;9;999999;9;999999;9;0.16;2;0.02;0;0.09;2;2.59;2;28.400;2;999999;9;5.420;2;999999;9;999999;9;0.30;2
12;2006-10-11;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.670;2;38.228;2;999999;9;999999;9;999999;9;0.47;2;0.00;0;0.08;2;1.83;2;39.200;2;27.900;2;4.920;2;999999;9;999999;9;0.28;2
12;2006-10-17;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.765;2;38.303;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;8.300;2;2.300;2;2.020;2;999999;9;999999;9;0.30;2
12;2006-10-17;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.207;2;38.325;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;2.370;2;999999;9;999999;9;0.26;2
12;2006-10-24;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.570;2;38.302;2;999999;9;999999;9;999999;9;0.22;2;0.00;0;0.08;2;1.36;2;79.200;2;19.300;2;1.680;2;999999;9;999999;9;0.27;2
12;2006-10-24;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.606;2;38.289;2;999999;9;999999;9;999999;9;0.17;2;0.00;0;0.06;2;1.37;2;56.500;2;44.600;2;1.180;2;999999;9;999999;9;0.28;2
12;2006-10-31;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.540;2;38.270;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;18.800;2;3.800;2;5.210;2;999999;9;999999;9;0.37;2
12;2006-10-31;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.595;2;38.230;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;146.500;2;15.400;2;3.630;2;999999;9;999999;9;0.47;2
12;2006-11-07;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.674;2;38.291;2;999999;9;999999;9;999999;9;0.35;2;0.00;0;0.07;2;2.15;2;48.600;2;999999;9;0.930;2;999999;9;999999;9;0.40;2
12;2006-11-07;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.792;2;38.274;2;999999;9;999999;9;999999;9;999999;9;0.02;0;0.08;2;2.00;2;77.600;2;39.400;2;1.730;2;999999;9;999999;9;0.42;2
12;2006-11-14;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.408;2;38.295;2;6.10;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;6.200;2;999999;9;999999;9;0.40;2
12;2006-11-14;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.433;2;38.302;2;6.02;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;5.320;2;999999;9;999999;9;0.38;2
12;2006-11-21;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.999;2;38.259;2;5.38;6;999999;9;999999;9;0.16;2;0.00;0;0.06;2;1.31;2;59.000;2;4.400;2;6.120;2;999999;9;999999;9;0.30;2
12;2006-11-21;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.012;2;38.248;2;5.49;6;999999;9;999999;9;0.16;2;0.00;0;0.07;2;1.43;2;62.700;2;6.500;2;5.320;2;999999;9;999999;9;0.29;2
12;2006-11-28;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.526;2;38.188;2;5.40;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;8.640;2;999999;9;999999;9;0.31;2
12;2006-11-28;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.527;2;38.189;2;5.41;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;14.770;2;999999;9;999999;9;0.37;2
12;2006-12-05;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.790;2;38.175;2;5.40;2;999999;9;999999;9;0.26;2;0.03;2;0.06;2;3.52;2;47.600;2;4.600;2;7.460;2;999999;9;999999;9;0.33;2
12;2006-12-05;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.097;2;38.176;2;5.44;6;999999;9;999999;9;0.36;2;0.03;0;0.06;2;1.51;2;22.400;2;2.300;2;11.890;2;999999;9;999999;9;0.31;2
12;2006-12-12;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.525;2;38.071;2;5.41;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;17.350;2;999999;9;999999;9;0.28;2
12;2006-12-12;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.516;2;38.075;2;5.40;6;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;999999;9;999999;9;19.770;2;999999;9;999999;9;0.39;2
12;2006-12-19;09:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.116;2;38.115;2;5.40;6;999999;9;999999;9;0.29;2;0.03;0;0.08;2;1.30;2;92.900;2;14.300;2;19.800;2;999999;9;999999;9;0.31;2
12;2006-12-19;09:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.106;2;38.116;2;5.47;6;999999;9;999999;9;0.44;2;0.02;0;0.09;2;1.16;2;20.300;2;2.500;2;16.770;2;999999;9;999999;9;0.31;2
12;2007-01-09;09:56:34;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.495;2;38.172;2;5.63;2;7.977;6;999999;9;0.51;2;0.09;2;0.10;2;1.29;2;122.500;2;14.400;2;999999;9;999999;9;999999;9;0.28;2
12;2007-01-09;09:56:34;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.463;2;38.161;2;5.65;2;7.980;6;999999;9;0.44;2;0.08;2;0.08;2;1.77;2;78.100;2;7.900;2;999999;9;999999;9;999999;9;0.42;2
12;2007-01-16;10:07:38;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.458;2;38.217;2;5.60;2;7.971;6;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-01-16;10:07:38;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.447;2;38.209;2;5.62;2;7.978;6;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-01-23;09:10:45;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.442;2;38.245;2;5.61;2;7.976;6;999999;9;0.27;2;0.19;2;0.16;2;2.20;2;21.300;2;6.100;2;23.670;2;999999;9;999999;9;0.25;2
12;2007-01-23;09:10:45;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.422;2;38.239;2;5.66;2;7.979;6;999999;9;0.30;2;0.20;2;0.10;2;1.59;2;35.800;2;3.100;2;24.480;2;999999;9;999999;9;0.30;2
12;2007-01-30;09:35:25;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.961;2;38.183;2;5.73;2;7.969;6;999999;9;0.48;2;0.21;2;0.33;2;2.76;2;32.500;2;3.000;2;20.180;2;999999;9;999999;9;0.35;2
12;2007-01-30;09:35:25;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.950;2;38.183;2;5.74;2;7.971;6;999999;9;0.49;2;0.21;2;0.27;2;1.82;2;42.100;2;6.700;2;21.960;2;999999;9;999999;9;0.36;2
12;2007-02-06;10:01:17;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.761;2;38.177;2;999999;9;7.967;6;999999;9;0.58;2;0.28;2;0.13;2;2.34;2;24.900;2;5.200;2;23.720;2;999999;9;999999;9;0.51;2
12;2007-02-06;10:01:17;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.748;2;38.165;2;999999;9;7.968;6;999999;9;0.68;2;0.36;2;0.13;2;2.20;2;64.000;2;3.400;2;21.350;2;999999;9;999999;9;0.40;2
12;2007-02-13;09:15:28;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.509;2;38.148;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;67.900;2;6.400;2;25.490;2;999999;9;999999;9;0.44;2
12;2007-02-13;09:15:28;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.494;2;38.144;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;48.800;2;14.200;2;21.970;2;999999;9;999999;9;0.45;2
12;2007-02-20;09:46:54;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.286;2;38.113;2;999999;1;7.961;6;999999;9;0.28;2;0.28;2;0.08;2;2.32;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-02-20;09:46:54;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.267;2;38.099;2;999999;1;7.964;6;999999;9;0.21;2;0.21;2;0.09;2;1.91;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-02-27;09:34:42;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.181;2;38.128;2;999999;9;999999;9;999999;9;0.68;2;0.33;2;0.01;0;1.48;2;39.100;2;2.300;2;17.600;2;999999;9;999999;9;0.40;2
12;2007-02-27;09:34:42;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.171;2;38.127;2;999999;9;999999;9;999999;9;0.75;2;0.34;2;0.08;2;3.20;2;34.200;2;5.200;2;18.340;2;999999;9;999999;9;0.46;2
12;2007-03-06;09:15:39;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.385;2;38.067;2;6.02;2;999999;9;999999;9;0.37;2;0.10;2;0.13;2;2.12;2;36.600;2;1.800;2;15.250;2;999999;9;999999;9;0.60;2
12;2007-03-06;09:15:39;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.591;2;38.055;2;6.07;2;999999;9;999999;9;0.40;2;0.05;2;0.17;2;1.77;2;42.200;2;4.200;2;23.750;2;999999;9;999999;9;0.67;2
12;2007-03-13;10:07:48;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.340;2;38.034;2;999999;9;999999;9;999999;9;0.16;2;0.12;2;0.03;2;2.30;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-03-13;10:07:48;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.362;2;38.005;2;999999;9;999999;9;999999;9;0.27;2;0.01;0;0.00;0;1.23;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;2007-03-20;09:14:52;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.143;2;38.140;2;5.65;2;7.949;6;999999;9;999999;9;999999;9;999999;9;999999;9;10.300;2;0.070;2;29.690;2;999999;9;999999;9;999999;9
12;2007-03-20;09:14:52;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.242;2;38.034;2;5.82;2;7.961;6;999999;9;999999;9;999999;9;999999;9;999999;9;71.200;2;1.400;2;15.200;2;999999;9;999999;9;0.41;2
12;2007-03-27;06:30:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.983;2;38.091;2;999999;9;999999;9;999999;9;0.89;2;0.26;2;0.03;2;1.39;2;78.700;2;9.800;2;21.740;2;999999;9;999999;9;0.58;2
12;2007-03-27;06:30:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.031;2;38.090;2;999999;9;999999;9;999999;9;999999;1;999999;1;999999;1;999999;1;71.200;2;1.200;2;23.080;2;999999;9;999999;9;0.65;2
12;2007-04-03;06:30:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.980;2;38.088;2;5.85;2;7.953;6;999999;9;0.58;2;0.27;2;0.09;2;2.12;2;49.400;2;7.200;2;15.160;2;999999;9;999999;9;0.33;2
12;2007-04-03;06:30:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.104;2;38.079;2;5.95;2;7.962;6;999999;9;999999;9;999999;9;999999;9;999999;9;109.400;2;21.400;2;20.130;2;999999;9;999999;9;0.67;2
12;2007-04-17;06:50:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.009;2;38.027;2;5.79;2;7.964;6;999999;9;999999;9;999999;9;999999;9;999999;9;61.200;2;7.800;2;17.810;2;999999;9;999999;9;0.46;2
12;2007-04-17;06:50:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.772;2;38.005;2;5.85;2;7.972;6;999999;9;999999;9;0.45;2;0.16;2;14.69;3;88.300;2;11.600;2;42.070;2;999999;9;999999;9;0.38;2
12;2007-04-24;06:50:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.847;2;38.019;2;5.82;2;7.961;6;999999;9;0.20;2;0.00;0;0.03;2;2.18;2;52.200;2;8.100;2;17.360;2;999999;9;999999;9;0.42;2
12;2007-04-24;06:50:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.039;2;37.870;2;5.89;2;7.983;6;999999;9;0.63;2;0.10;2;0.00;0;1.62;2;86.100;2;15.100;2;14.420;2;999999;9;999999;9;0.60;2
12;2007-05-02;08:07:45;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.654;2;38.071;2;5.66;6;7.966;6;999999;9;0.54;2;0.11;2;0.10;2;1.50;2;31.400;2;4.400;2;4.910;2;999999;9;999999;9;0.38;2
12;2007-05-02;08:07:45;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.395;2;37.723;2;5.69;6;7.993;6;999999;9;0.41;2;0.00;0;0.09;2;1.54;2;72.700;2;10.700;2;2.410;2;999999;9;999999;9;0.51;2
12;2007-05-09;07:52:31;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.100;2;37.978;2;5.77;6;7.970;6;999999;9;999999;9;999999;9;999999;9;999999;9;44.600;2;12.500;2;999999;9;999999;9;999999;9;0.61;2
12;2007-05-09;07:52:31;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.821;2;37.332;2;5.65;6;7.992;6;999999;9;999999;9;999999;9;999999;9;999999;9;118.770;2;13.400;2;999999;9;999999;9;999999;9;0.59;2
12;2007-05-15;07:41:09;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.051;2;37.879;2;5.90;6;7.974;6;999999;9;0.32;2;0.00;0;0.06;2;1.23;2;70.100;2;3.300;2;5.720;2;999999;9;999999;9;0.42;2
12;2007-05-15;07:41:09;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.997;2;37.537;2;5.55;6;7.998;6;999999;9;2.68;2;0.12;2;0.10;2;6.33;2;101.800;2;13.500;2;4.670;2;999999;9;999999;9;0.41;2
12;2007-05-22;08:12:19;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.823;2;37.977;2;5.70;6;7.966;6;999999;9;0.98;2;0.04;2;0.03;2;1.83;2;7.200;2;11.100;2;4.780;2;999999;9;999999;9;0.86;2
12;2007-05-22;08:12:19;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.447;2;37.455;2;5.55;2;8.010;6;999999;9;0.20;2;0.00;0;0.03;2;1.80;2;67.600;2;10.000;2;7.700;2;999999;9;999999;9;0.38;2
12;2007-05-30;07:07:34;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.768;2;37.994;2;5.57;6;7.959;6;999999;9;0.38;2;0.00;0;0.10;2;1.43;2;65.800;2;8.000;2;3.860;2;999999;9;999999;9;0.53;2
